region_id,name,type,parent_region_id,population,lat,lon
GEO_IN_KA_301081_W3068489,Ward 22,ward,GEO_IN_KA_301081,,,
GEO_IN_KA_297132_W3044499,Ward 5,ward,GEO_IN_KA_297132,,,
GEO_IN_KA_252021_W28214,Mangalore (M Corp.) - Ward No.3,ward,GEO_IN_KA_252021,,,
GEO_IN_KA_251939_W31176,Harapanahalli (TP) - Ward No.15,ward,GEO_IN_KA_251939,,,
GEO_IN_KA_301055_W3068445,ward No.1,ward,GEO_IN_KA_301055,,,
GEO_IN_KA_251918_W1889348,Hirekerur (TP) - Ward No.18,ward,GEO_IN_KA_251918,,,
GEO_IN_KA_251892_W28025,Mundargi (TP) - Ward No.4,ward,GEO_IN_KA_251892,,,
GEO_IN_KA_251839_W2143600,Bagalkot (Cmc) - Ward No. 32,ward,GEO_IN_KA_251839,,,
GEO_IN_KA_251930_W30849,Kudligi (TP) - Ward No.13,ward,GEO_IN_KA_251930,,,
GEO_IN_KA_251818_W24769,Gokak (Cmc) - Ward No.11,ward,GEO_IN_KA_251818,,,
GEO_IN_KA_252035_W28430,Puttur(TMC) - Ward No.26,ward,GEO_IN_KA_252035,,,
GEO_IN_KA_251907_W61033,Kumta (TMC) - Ward No.1,ward,GEO_IN_KA_251907,,,
GEO_IN_KA_299321_W3046861,Ward 17,ward,GEO_IN_KA_299321,,,
GEO_IN_KA_251948_W31306,Shikarpur (TMC) - Ward No.18,ward,GEO_IN_KA_251948,,,
GEO_IN_KA_251866_W63767,Aurad (TP) - Ward No.6,ward,GEO_IN_KA_251866,,,
GEO_IN_KA_252015_W65659,Hole Narsipur (TMC) - Ward No.12,ward,GEO_IN_KA_252015,,,
GEO_IN_KA_251909_W29989,Honavar (TP) - Ward No.15,ward,GEO_IN_KA_251909,,,
GEO_IN_KA_251867_W27432,Bidar (Cmc) - Ward No.11,ward,GEO_IN_KA_251867,,,
GEO_IN_KA_251975_W64937,Tiptur (TMC) - Ward No.20,ward,GEO_IN_KA_251975,,,
GEO_IN_KA_276568_W1295670,Ward No.19,ward,GEO_IN_KA_276568,,,
GEO_IN_KA_252016_W28190,Channarayapatna (TMC) - Ward No.20,ward,GEO_IN_KA_252016,,,
GEO_IN_KA_251917_W30052,Byadgi (TMC) - Ward No.12,ward,GEO_IN_KA_251917,,,
GEO_IN_KA_276537_W1296053,Ward No. 6,ward,GEO_IN_KA_276537,,,
GEO_IN_KA_276524_W1293531,Ward-9,ward,GEO_IN_KA_276524,,,
GEO_IN_KA_276483_W1295728,Ward No.18,ward,GEO_IN_KA_276483,,,
GEO_IN_KA_252050_W65861,Nanjangud (TMC) - Ward No.15,ward,GEO_IN_KA_252050,,,
GEO_IN_KA_253186_W65154,Ramanagara- Ward No.15,ward,GEO_IN_KA_253186,,,
GEO_IN_KA_252049_W2146723,Heggadadevankote-18,ward,GEO_IN_KA_252049,,,
GEO_IN_KA_276526_W1293479,Ward No.8,ward,GEO_IN_KA_276526,,,
GEO_IN_KA_301055_W3068449,ward No.5,ward,GEO_IN_KA_301055,,,
GEO_IN_KA_299181_W3046822,Ward 16,ward,GEO_IN_KA_299181,,,
GEO_IN_KA_253130_W29181,Kollegal (Cmc) - Ward No.6,ward,GEO_IN_KA_253130,,,
GEO_IN_KA_276569_W1295703,Ward No.16,ward,GEO_IN_KA_276569,,,
GEO_IN_KA_251983_W25754,Chintamani (Cmc) - Ward No.7,ward,GEO_IN_KA_251983,,,
GEO_IN_KA_251811_W24476,Chikodi (TMC) - Ward No.12,ward,GEO_IN_KA_251811,,,
GEO_IN_KA_251877_W27694,Manvi (TMC) - Ward No.4,ward,GEO_IN_KA_251877,,,
GEO_IN_KA_276529_W1295549,Sidikamba Lakkavan Vasati,ward,GEO_IN_KA_276529,,,
GEO_IN_KA_251824_W25501,Belgaum (M Corp.) - Ward No.14,ward,GEO_IN_KA_251824,,,
GEO_IN_KA_276572_W1296219,Khb Colony,ward,GEO_IN_KA_276572,,,
GEO_IN_KA_251989_W1890214,Mulbagal (TMC) - Ward No.25,ward,GEO_IN_KA_251989,,,
GEO_IN_KA_251841_W26290,Ilkal (TMC) - Ward No.22,ward,GEO_IN_KA_251841,,,
GEO_IN_KA_252008_W27729,Sakleshpur (TMC) - Ward No.6,ward,GEO_IN_KA_252008,,,
GEO_IN_KA_251869_W27590,Chitgoppa (TMC) - Ward No.10,ward,GEO_IN_KA_251869,,,
GEO_IN_KA_276541_W1296195,Ward-13,ward,GEO_IN_KA_276541,,,
GEO_IN_KA_251917_W30054,Byadgi (TMC) - Ward No.14,ward,GEO_IN_KA_251917,,,
GEO_IN_KA_251989_W25864,Mulbagal (TMC) - Ward No.5,ward,GEO_IN_KA_251989,,,
GEO_IN_KA_253186_W65152,Ramanagara-Ward No.14,ward,GEO_IN_KA_253186,,,
GEO_IN_KA_251832_W25930,Jamkhandi (TMC) - Ward No.3,ward,GEO_IN_KA_251832,,,
GEO_IN_KA_251985_W1890536,Kolar (Cmc) - Ward No.34,ward,GEO_IN_KA_251985,,,
GEO_IN_KA_248127_W27007,Kalaburagi (M Corp.) - Ward No.28,ward,GEO_IN_KA_248127,,,
GEO_IN_KA_251864_W27412,Basavakalyan (TMC) - Ward No.18,ward,GEO_IN_KA_251864,,,
GEO_IN_KA_251900_W28676,Karwar (Cmc) - Ward No.21,ward,GEO_IN_KA_251900,,,
GEO_IN_KA_276569_W1295708,Ward No.21,ward,GEO_IN_KA_276569,,,
GEO_IN_KA_299319_W3287744,Ward No.16,ward,GEO_IN_KA_299319,,,
GEO_IN_KA_251836_W63435,Kerur (TP) - Ward No.11,ward,GEO_IN_KA_251836,,,
GEO_IN_KA_276541_W1296183,Ward-1,ward,GEO_IN_KA_276541,,,
GEO_IN_KA_276496_W1296421,Ward-4,ward,GEO_IN_KA_276496,,,
GEO_IN_KA_296976_W2440161,Ward-4,ward,GEO_IN_KA_296976,,,
GEO_IN_KA_251901_W61000,Haliyal (TP) - Ward No.2,ward,GEO_IN_KA_251901,,,
GEO_IN_KA_252049_W29081,Heggadadevankote (TP) - Ward No.5,ward,GEO_IN_KA_252049,,,
GEO_IN_KA_251892_W1889215,Mundargi (TP) - Ward No.18,ward,GEO_IN_KA_251892,,,
GEO_IN_KA_276464_W1295909,Ward No.18,ward,GEO_IN_KA_276464,,,
GEO_IN_KA_251888_W27989,Gadag-Betigeri (Cmc) - Ward No.26,ward,GEO_IN_KA_251888,,,
GEO_IN_KA_251843_W26350,Indi (TMC) - Ward No.18,ward,GEO_IN_KA_251843,,,
GEO_IN_KA_276526_W1293476,Ward No.5,ward,GEO_IN_KA_276526,,,
GEO_IN_KA_251981_W25713,Bagepalli (TP) - Ward No.2,ward,GEO_IN_KA_251981,,,
GEO_IN_KA_251862_W27392,Gurmatkal (TP) - Ward No.2,ward,GEO_IN_KA_251862,,,
GEO_IN_KA_252035_W28424,Puttur(TMC) - Ward No.20,ward,GEO_IN_KA_252035,,,
GEO_IN_KA_251911_W30004,Bhatkal (TMC) - Ward No.12,ward,GEO_IN_KA_251911,,,
GEO_IN_KA_276600_W1302835,Ward No.163 (Vishveshwara Puram ),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_276535_W1296328,Ward-22,ward,GEO_IN_KA_276535,,,
GEO_IN_KA_276540_W1296132,Narayanakar Colony,ward,GEO_IN_KA_276540,,,
GEO_IN_KA_251947_W31287,Siralkoppa (TP) - Ward No.12,ward,GEO_IN_KA_251947,,,
GEO_IN_KA_251975_W64923,Tiptur (TMC) - Ward No.6,ward,GEO_IN_KA_251975,,,
GEO_IN_KA_251887_W27958,Naregal (TP) - Ward No.10,ward,GEO_IN_KA_251887,,,
GEO_IN_KA_296978_W2440183,Kalagi-10,ward,GEO_IN_KA_296978,,,
GEO_IN_KA_251890_W60495,Shirhatti (TP) - Ward No.1,ward,GEO_IN_KA_251890,,,
GEO_IN_KA_251880_W27839,Kushtagi (TMC) - Ward No.5,ward,GEO_IN_KA_251880,,,
GEO_IN_KA_252029_W3068760,ward No.20,ward,GEO_IN_KA_252029,,,
GEO_IN_KA_251965_W32470,Chikmagalur (Cmc) - Ward No.27,ward,GEO_IN_KA_251965,,,
GEO_IN_KA_251946_W3044516,Ward 23,ward,GEO_IN_KA_251946,,,
GEO_IN_KA_276600_W3290558,Ward No.218(Bommanahalli),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_301055_W3068450,ward No.6,ward,GEO_IN_KA_301055,,,
GEO_IN_KA_299320_W3044605,Ward 9,ward,GEO_IN_KA_299320,,,
GEO_IN_KA_251960_W31802,Koppa (TP) - Ward No.8,ward,GEO_IN_KA_251960,,,
GEO_IN_KA_251933_W61460,Challakere (TMC) - Ward No.6,ward,GEO_IN_KA_251933,,,
GEO_IN_KA_276576_W1295735,Ambedakar Nagar,ward,GEO_IN_KA_276576,,,
GEO_IN_KA_276529_W1295548,Paramanand Nagar,ward,GEO_IN_KA_276529,,,
GEO_IN_KA_251929_W61326,Sandur (TP) - Ward No.4,ward,GEO_IN_KA_251929,,,
GEO_IN_KA_251931_W61437,Kotturu (TP) - Ward No.3,ward,GEO_IN_KA_251931,,,
GEO_IN_KA_252056_W29192,Kollegal (Cmc) - Ward No.12,ward,GEO_IN_KA_252056,,,
GEO_IN_KA_251828_W25691,Saundatti-Yellamma (TMC) - Ward No.11,ward,GEO_IN_KA_251828,,,
GEO_IN_KA_276600_W3290545,Ward No.205(Yelachenahalli),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_251926_W30795,Tekkalakote (TP) - Ward No.13,ward,GEO_IN_KA_251926,,,
GEO_IN_KA_253186_W65130,Ramanagara- Ward No.3,ward,GEO_IN_KA_253186,,,
GEO_IN_KA_252001_W26705,Krishnarajpet (TP) - Ward No.14,ward,GEO_IN_KA_252001,,,
GEO_IN_KA_251837_W26082,Badami (TP) - Ward No.1,ward,GEO_IN_KA_251837,,,
GEO_IN_KA_252042_W28773,Piriyapatna (TP) - Ward No.4,ward,GEO_IN_KA_252042,,,
GEO_IN_KA_276565_W1296075,Maisahale Galli,ward,GEO_IN_KA_276565,,,
GEO_IN_KA_251985_W65073,Kolar (Cmc) - Ward No.26,ward,GEO_IN_KA_251985,,,
GEO_IN_KA_251985_W64957,Kolar (Cmc) - Ward No.2,ward,GEO_IN_KA_251985,,,
GEO_IN_KA_251866_W63774,Aurad (TP) - Ward No.13,ward,GEO_IN_KA_251866,,,
GEO_IN_KA_252027_W65698,Ullal (TP) - Ward No.3,ward,GEO_IN_KA_252027,,,
GEO_IN_KA_251843_W26334,Indi (TMC) - Ward No.2,ward,GEO_IN_KA_251843,,,
GEO_IN_KA_276557_W2179688,Ward-11,ward,GEO_IN_KA_276557,,,
GEO_IN_KA_251962_W32414,Tarikere (TP) - Ward No.14,ward,GEO_IN_KA_251962,,,
GEO_IN_KA_251893_W28064,Hubli-Dharwad (M Corp.) - Ward No.26,ward,GEO_IN_KA_251893,,,
GEO_IN_KA_252009_W35132,Belur (TMC) - Ward No.19,ward,GEO_IN_KA_252009,,,
GEO_IN_KA_251968_W25327,Chiknayakanhalli (TMC) - Ward No.18,ward,GEO_IN_KA_251968,,,
GEO_IN_KA_296975_W2179292,Madanayakanahalli-14,ward,GEO_IN_KA_296975,,,
GEO_IN_KA_251837_W26092,Badami (TP) - Ward No.11,ward,GEO_IN_KA_251837,,,
GEO_IN_KA_251915_W30038,Hangal (TMC) - Ward No.21,ward,GEO_IN_KA_251915,,,
GEO_IN_KA_276565_W1296090,Siddeshwar Nagara,ward,GEO_IN_KA_276565,,,
GEO_IN_KA_251919_W1889313,Ranibennur (Cmc) - Ward No .34,ward,GEO_IN_KA_251919,,,
GEO_IN_KA_251930_W30838,Kudligi (TP) - Ward No.2,ward,GEO_IN_KA_251930,,,
GEO_IN_KA_276516_W1296404,Mallayya Gudi Area,ward,GEO_IN_KA_276516,,,
GEO_IN_KA_252037_W28744,"Madikeri-15(Roshanara Road,Murnad Road,Mysore Road,Ashokpura,D.C.Bunglow Area)",ward,GEO_IN_KA_252037,,,
GEO_IN_KA_251919_W30095,Ranibennur (Cmc) - Ward No.18,ward,GEO_IN_KA_251919,,,
GEO_IN_KA_252009_W27759,Belur (TMC) - Ward No.13,ward,GEO_IN_KA_252009,,,
GEO_IN_KA_251859_W63518,Shorapur (TMC) - Ward No.9,ward,GEO_IN_KA_251859,,,
GEO_IN_KA_251829_W2440120,Ward-24,ward,GEO_IN_KA_251829,,,
GEO_IN_KA_251893_W28092,Hubli-Dharwad (M Corp.) - Ward No.54,ward,GEO_IN_KA_251893,,,
GEO_IN_KA_251975_W2146699,Tiptur (TMC) - Ward No.31,ward,GEO_IN_KA_251975,,,
GEO_IN_KA_299318_W3287797,Ward No.23,ward,GEO_IN_KA_299318,,,
GEO_IN_KA_251859_W63523,Shorapur (TMC) - Ward No.14,ward,GEO_IN_KA_251859,,,
GEO_IN_KA_276537_W1296062,Ward No.15,ward,GEO_IN_KA_276537,,,
GEO_IN_KA_251818_W24760,Gokak (Cmc) - Ward No.2,ward,GEO_IN_KA_251818,,,
GEO_IN_KA_251911_W30015,Bhatkal (TMC) - Ward No.23,ward,GEO_IN_KA_251911,,,
GEO_IN_KA_251988_W25829,Robertson Pet (Cmc) - Ward No.11,ward,GEO_IN_KA_251988,,,
GEO_IN_KA_251848_W26422,Aland (TMC) - Ward No.1,ward,GEO_IN_KA_251848,,,
GEO_IN_KA_251841_W26274,Ilkal (TMC) - Ward No.6,ward,GEO_IN_KA_251841,,,
GEO_IN_KA_252004_W26746,Shrirangapattana (TMC) - Ward No.5,ward,GEO_IN_KA_252004,,,
GEO_IN_KA_251886_W27930,Gajendragarh (TMC) - Ward No.5,ward,GEO_IN_KA_251886,,,
GEO_IN_KA_253132_W28885,Saragur (TP) - Ward No.5,ward,GEO_IN_KA_253132,,,
GEO_IN_KA_276537_W1296051,Ward No. 4,ward,GEO_IN_KA_276537,,,
GEO_IN_KA_276567_W1295751,Ballari Thot,ward,GEO_IN_KA_276567,,,
GEO_IN_KA_251840_W26265,Hungund (TP) - Ward No.13,ward,GEO_IN_KA_251840,,,
GEO_IN_KA_252007_W65590,Malavalli (TMC) - Ward No.6,ward,GEO_IN_KA_252007,,,
GEO_IN_KA_251886_W27946,Gajendragarh (TMC) - Ward No.21,ward,GEO_IN_KA_251886,,,
GEO_IN_KA_251882_W1891314,Koppal (Cmc) - Ward No.25,ward,GEO_IN_KA_251882,,,
GEO_IN_KA_276563_W1295946,Yallamma Temple,ward,GEO_IN_KA_276563,,,
GEO_IN_KA_251861_W27385,Shahpur (TMC) - Ward No.18,ward,GEO_IN_KA_251861,,,
GEO_IN_KA_251958_W1922644,Karkal (TMC) - Ward No.19,ward,GEO_IN_KA_251958,,,
GEO_IN_KA_251847_W26407,Talikota (TMC) - Ward No.9,ward,GEO_IN_KA_251847,,,
GEO_IN_KA_276523_W1293518,Ward-8,ward,GEO_IN_KA_276523,,,
GEO_IN_KA_251927_W30832,Bellary (Cmc) - Ward No.31,ward,GEO_IN_KA_251927,,,
GEO_IN_KA_252052_W29102,Tirumakudal - Narsipur (TP) - Ward No.9,ward,GEO_IN_KA_252052,,,
GEO_IN_KA_251879_W72033,Yelbarga(TP)-Ward No. 6,ward,GEO_IN_KA_251879,,,
GEO_IN_KA_253189_W25984,Bangalore (M Corp.) - Ward No.13,ward,GEO_IN_KA_253189,,,
GEO_IN_KA_251889_W2176788,Mulgund (TP) - Ward No.19,ward,GEO_IN_KA_251889,,,
GEO_IN_KA_297131_W2440199,Ward-4,ward,GEO_IN_KA_297131,,,
GEO_IN_KA_251880_W923375,Kushtagi (TMC) - Ward No.17,ward,GEO_IN_KA_251880,,,
GEO_IN_KA_251934_W30877,Chitradurga (Cmc) - Ward No.11,ward,GEO_IN_KA_251934,,,
GEO_IN_KA_251876_W27668,Raichur (Cmc) - Ward No.13,ward,GEO_IN_KA_251876,,,
GEO_IN_KA_248127_W26987,Kalaburagi (M Corp.) - Ward No.8,ward,GEO_IN_KA_248127,,,
GEO_IN_KA_251880_W27835,Kushtagi (TMC) - Ward No.1,ward,GEO_IN_KA_251880,,,
GEO_IN_KA_299183_W3044534,Ward 11,ward,GEO_IN_KA_299183,,,
GEO_IN_KA_251895_W60981,Navalgund (TMC) - Ward No.3,ward,GEO_IN_KA_251895,,,
GEO_IN_KA_251810_W63187,Sadalgi (TP) - Ward No.6,ward,GEO_IN_KA_251810,,,
GEO_IN_KA_251873_W1921551,Hatti (CT) - Ward No.13,ward,GEO_IN_KA_251873,,,
GEO_IN_KA_276605_W1296239,Ward-7,ward,GEO_IN_KA_276605,,,
GEO_IN_KA_251976_W25425,Turuvekere (TP) - Ward No.2,ward,GEO_IN_KA_251976,,,
GEO_IN_KA_299180_W3044563,Ward 2,ward,GEO_IN_KA_299180,,,
GEO_IN_KA_251840_W26267,Hungund (TP) - Ward No.15,ward,GEO_IN_KA_251840,,,
GEO_IN_KA_251837_W26093,Badami (TP) - Ward No.12,ward,GEO_IN_KA_251837,,,
GEO_IN_KA_299319_W3287745,Ward No.17,ward,GEO_IN_KA_299319,,,
GEO_IN_KA_251974_W25419,Gubbi (TP) - Ward No.10,ward,GEO_IN_KA_251974,,,
GEO_IN_KA_251891_W28000,Lakshmeshwar (TMC) - Ward No.2,ward,GEO_IN_KA_251891,,,
GEO_IN_KA_251950_W31329,Tirthahalli (TP) - Ward No.7,ward,GEO_IN_KA_251950,,,
GEO_IN_KA_252012_W65612,Hassan (Cmc) - Ward No.5,ward,GEO_IN_KA_252012,,,
GEO_IN_KA_252056_W29210,Kollegal (Cmc) - Ward No.21,ward,GEO_IN_KA_252056,,,
GEO_IN_KA_297129_W2805073,Ward 1,ward,GEO_IN_KA_297129,,,
GEO_IN_KA_251984_W1890490,Srinivaspur (TP) - Ward No. 22,ward,GEO_IN_KA_251984,,,
GEO_IN_KA_251903_W2890331,Ward 19,ward,GEO_IN_KA_251903,,,
GEO_IN_KA_251953_W61568,Kundapura (TMC) - Ward No.7,ward,GEO_IN_KA_251953,,,
GEO_IN_KA_276600_W1302790,Ward No.118 (Sampangiram Nagar ),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_251858_W7179,Jevargi (TP) - Ward No.18,ward,GEO_IN_KA_251858,,,
GEO_IN_KA_276600_W3290554,Ward No.214(Puttenahalli),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_251935_W31102,Holalkere (TP) - Ward No.6,ward,GEO_IN_KA_251935,,,
GEO_IN_KA_251973_W64891,Tumkur (Cmc) - Ward No.9,ward,GEO_IN_KA_251973,,,
GEO_IN_KA_251993_W2440229,Ward-23,ward,GEO_IN_KA_251993,,,
GEO_IN_KA_252035_W28412,Puttur(TMC) - Ward No.8,ward,GEO_IN_KA_252035,,,
GEO_IN_KA_252015_W65668,Hole Narsipur (TMC) - Ward No.21,ward,GEO_IN_KA_252015,,,
GEO_IN_KA_251835_W63231,Mudhol (TMC) - Ward No.11,ward,GEO_IN_KA_251835,,,
GEO_IN_KA_251814_W24712,Raybag (TP) - Ward No.6,ward,GEO_IN_KA_251814,,,
GEO_IN_KA_251809_W24461,Nipani (Cmc) - Ward No.28,ward,GEO_IN_KA_251809,,,
GEO_IN_KA_276574_W1295473,Sambanavar Oni,ward,GEO_IN_KA_276574,,,
GEO_IN_KA_251846_W26397,Muddebihal (TMC) - Ward No.22,ward,GEO_IN_KA_251846,,,
GEO_IN_KA_276558_W1296168,Goudar Colony(Bevinakatti),ward,GEO_IN_KA_276558,,,
GEO_IN_KA_251877_W27699,Manvi (TMC) - Ward No.9,ward,GEO_IN_KA_251877,,,
GEO_IN_KA_251839_W26128,Bagalkot (Cmc) - Ward No.4,ward,GEO_IN_KA_251839,,,
GEO_IN_KA_251905_W28716,Sirsi (Cmc) - Ward No.14,ward,GEO_IN_KA_251905,,,
GEO_IN_KA_252007_W65594,Malavalli (TMC) - Ward No.10,ward,GEO_IN_KA_252007,,,
GEO_IN_KA_276483_W1295720,Ward No.10,ward,GEO_IN_KA_276483,,,
GEO_IN_KA_251893_W28052,Hubli-Dharwad (M Corp.) - Ward No.14,ward,GEO_IN_KA_251893,,,
GEO_IN_KA_251845_W26369,Basavana Bagevadi (TP) - Ward No.14,ward,GEO_IN_KA_251845,,,
GEO_IN_KA_276496_W1296437,Ward-20,ward,GEO_IN_KA_276496,,,
GEO_IN_KA_251985_W64965,Kolar (Cmc) - Ward No.10,ward,GEO_IN_KA_251985,,,
GEO_IN_KA_253186_W65134,Ramanagara-Ward No.5,ward,GEO_IN_KA_253186,,,
GEO_IN_KA_276523_W1293519,Ward-9,ward,GEO_IN_KA_276523,,,
GEO_IN_KA_276532_W1295863,Ward-12,ward,GEO_IN_KA_276532,,,
GEO_IN_KA_252033_W28377,Bantval (TP) - Ward No.5,ward,GEO_IN_KA_252033,,,
GEO_IN_KA_276564_W1295986,Ward-18,ward,GEO_IN_KA_276564,,,
GEO_IN_KA_251831_W25926,Terdal (TP) - Ward No.19,ward,GEO_IN_KA_251831,,,
GEO_IN_KA_301081_W3068473,Ward 6,ward,GEO_IN_KA_301081,,,
GEO_IN_KA_276516_W1296411,Sanjivanagar-2,ward,GEO_IN_KA_276516,,,
GEO_IN_KA_251938_W31158,Harihar (Cmc) - Ward No.31,ward,GEO_IN_KA_251938,,,
GEO_IN_KA_276541_W1296190,Ward-8,ward,GEO_IN_KA_276541,,,
GEO_IN_KA_251911_W30007,Bhatkal (TMC) - Ward No.15,ward,GEO_IN_KA_251911,,,
GEO_IN_KA_276567_W1295754,Ullannavar Thot,ward,GEO_IN_KA_276567,,,
GEO_IN_KA_276600_W3290546,Ward No.206(Konanakunte ),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_251863_W63727,Yadgir (TMC) - Ward No.16,ward,GEO_IN_KA_251863,,,
GEO_IN_KA_253188_W3046931,Ward 23,ward,GEO_IN_KA_253188,,,
GEO_IN_KA_297133_W2440145,Ward-4,ward,GEO_IN_KA_297133,,,
GEO_IN_KA_251886_W27928,Gajendragarh (TMC) - Ward No.3,ward,GEO_IN_KA_251886,,,
GEO_IN_KA_276558_W1296167,Veerabadrehwar Temple,ward,GEO_IN_KA_276558,,,
GEO_IN_KA_299169_W3044587,Ward 10,ward,GEO_IN_KA_299169,,,
GEO_IN_KA_299169_W3044593,Ward 16,ward,GEO_IN_KA_299169,,,
GEO_IN_KA_251939_W31165,Harapanahalli (TP) - Ward No.7,ward,GEO_IN_KA_251939,,,
GEO_IN_KA_251845_W26359,Basavana Bagevadi (TP) - Ward No.4,ward,GEO_IN_KA_251845,,,
GEO_IN_KA_299179_W3046793,Ward 4,ward,GEO_IN_KA_299179,,,
GEO_IN_KA_252035_W28428,Puttur(TMC) - Ward No.24,ward,GEO_IN_KA_252035,,,
GEO_IN_KA_299317_W3044536,Ward 2,ward,GEO_IN_KA_299317,,,
GEO_IN_KA_296954_W2890394,Ward 12,ward,GEO_IN_KA_296954,,,
GEO_IN_KA_251978_W25578,Gauribidanur (TMC) - Ward No.6,ward,GEO_IN_KA_251978,,,
GEO_IN_KA_251880_W27848,Kushtagi (TMC) - Ward No.14,ward,GEO_IN_KA_251880,,,
GEO_IN_KA_276583_W1295638,Ward No. 4,ward,GEO_IN_KA_276583,,,
GEO_IN_KA_251839_W26137,Bagalkot (Cmc) - Ward No.13,ward,GEO_IN_KA_251839,,,
GEO_IN_KA_251995_W2176834,Hosakote-30,ward,GEO_IN_KA_251995,,,
GEO_IN_KA_276555_W1294253,Ward-2,ward,GEO_IN_KA_276555,,,
GEO_IN_KA_253132_W28881,Saragur (TP) - Ward No.3,ward,GEO_IN_KA_253132,,,
GEO_IN_KA_276576_W1295742,Basav Nagar,ward,GEO_IN_KA_276576,,,
GEO_IN_KA_276600_W1302702,Ward No. 30 (Nagadevanahalli),ward,GEO_IN_KA_276600,,,
GEO_IN_KA_251908_W29967,Siddapur (TP) - Ward No.6,ward,GEO_IN_KA_251908,,,
GEO_IN_KA_252015_W65660,Hole Narsipur (TMC) - Ward No.13,ward,GEO_IN_KA_252015,,,
GEO_IN_KA_251864_W27419,Basavakalyan (TMC) - Ward No.25,ward,GEO_IN_KA_251864,,,
GEO_IN_KA_251924_W61318,Kampli (TMC) - Ward No.20,ward,GEO_IN_KA_251924,,,
GEO_IN_KA_252013_W27794,Alur (TP) - Ward No.4,ward,GEO_IN_KA_252013,,,
GEO_IN_KA_276522_W1293506,Ward-12,ward,GEO_IN_KA_276522,,,
GEO_IN_KA_251870_W27613,Mudgal (TP) - Ward No.10,ward,GEO_IN_KA_251870,,,
GEO_IN_KA_251882_W63798,Koppal (Cmc) - Ward No.1,ward,GEO_IN_KA_251882,,,
GEO_IN_KA_276537_W1296064,Ward No.17,ward,GEO_IN_KA_276537,,,
GEO_IN_KA_252054_W29137,Chamarajanagar (Cmc) - Ward No.10,ward,GEO_IN_KA_252054,,,
GEO_IN_KA_252017_W1888947,Mulki (TP) - Ward No.16,ward,GEO_IN_KA_252017,,,
GEO_IN_KA_276523_W1293514,Ward-4,ward,GEO_IN_KA_276523,,,
GEO_IN_KA_276543_W1295877,Ward-3,ward,GEO_IN_KA_276543,,,
GEO_IN_KA_276464_W1295906,Ward No.15,ward,GEO_IN_KA_276464,,,
GEO_IN_KA_276463_W1295921,7-Sree Muneshwara Temple Ward,ward,GEO_IN_KA_276463,,,
GEO_IN_KA_251834_W26075,Bilgi (TP) - Ward No.7,ward,GEO_IN_KA_251834,,,
GEO_IN_KA_276560_W1296376,Gurikar Oni,ward,GEO_IN_KA_276560,,,
GEO_IN_KA_251968_W32479,Chiknayakanhalli (TMC) - Ward No.4,ward,GEO_IN_KA_251968,,,
GEO_IN_KA_251845_W26373,Basavana Bagevadi (TP) - Ward No.18,ward,GEO_IN_KA_251845,,,
GEO_IN_KA_276537_W1296061,Ward No.14,ward,GEO_IN_KA_276537,,,
GEO_IN_KA_251989_W25869,Mulbagal (TMC) - Ward No.10,ward,GEO_IN_KA_251989,,,
GEO_IN_KA_252006_W27723,Maddur (TMC) - Ward No.23,ward,GEO_IN_KA_252006,,,
GEO_IN_KA_251980_W64951,Gudibanda (TP) - Ward No.7,ward,GEO_IN_KA_251980,,,
GEO_IN_KA_276604_W1296267,Ward-15,ward,GEO_IN_KA_276604,,,
GEO_IN_KA_252005_W65575,Mandya (Cmc) - Ward No.26,ward,GEO_IN_KA_252005,,,
GEO_IN_KA_251951_W31741,Shimoga (Cmc) - Ward No.34,ward,GEO_IN_KA_251951,,,
GEO_IN_KA_252007_W65596,Malavalli (TMC) - Ward No.12,ward,GEO_IN_KA_252007,,,
GEO_IN_KA_251848_W26433,Aland (TMC) - Ward No.12,ward,GEO_IN_KA_251848,,,
GEO_IN_KA_251954_W1922544,Saligram (TMC) - Ward No.14,ward,GEO_IN_KA_251954,,,
GEO_IN_KA_251871_W27630,Lingsugur (TP) - Ward No.12,ward,GEO_IN_KA_251871,,,
GEO_IN_KA_248127_W27003,Kalaburagi (M Corp.) - Ward No.24,ward,GEO_IN_KA_248127,,,
GEO_IN_KA_251972_W25406,Koratagere (TP) - Ward No.9,ward,GEO_IN_KA_251972,,,
GEO_IN_KA_251888_W27973,Gadag-Betigeri (Cmc) - Ward No.10,ward,GEO_IN_KA_251888,,,
GEO_IN_KA_252010_W27765,Arsikere (TMC) - Ward No.2,ward,GEO_IN_KA_252010,,,
GEO_IN_KA_251917_W30062,Byadgi (TMC) - Ward No.22,ward,GEO_IN_KA_251917,,,
GEO_IN_KA_299327_W3304229,ward No.1,ward,GEO_IN_KA_299327,,,
GEO_IN_KA_251982_W25735,Sidlaghatta (TMC) - Ward No.11,ward,GEO_IN_KA_251982,,,
GEO_IN_KA_252014_W27811,Arkalgud (TP) - Ward No.10,ward,GEO_IN_KA_252014,,,
